78070,ir
41303,ser
27778,ter
14950,assumir
12229,tornar
11172,passar
9984,fazer
9356,participar
9336,deixar
8710,exercer
7969,eleger
7957,realizar
6968,integrar
6892,haver
6677,promover
6660,nascer
6588,permanecer
6522,nomear
6441,obter
6425,estar
6417,votar
6342,ocupar
6312,iniciar
5992,criar
5438,filiar
5387,seguir
5375,apoiar
5111,dar
4985,casar
4958,formar
4869,apresentar
4770,defender
4695,voltar
4626,ingressar
4569,chegar
4479,substituir
4423,vir
4367,tomar
4313,aprovar
4253,receber
4223,publicar
4125,manter
3961,considerar
3861,transferir
3718,poder
3693,ficar
3674,lançar
3594,disputar
3571,concorrer
3571,candidatar
3471,conseguir
3453,falecer
3418,pelar
3408,afirmar
3377,acusar
3374,declarar
3332,dever
3274,concluir
3202,levar
3066,presidir
3038,derrotar
3001,reunir
2965,empossar
2881,retornar
2834,chamar
2789,afastar
2772,propor
2699,trabalhar
2613,decidir
2598,liderar
2582,ocorrer
2479,acabar
2464,fundar
2456,representar
2429,estabelecer
2416,organizar
2407,encontrar
2390,começar
2379,designar
2371,servir
2346,indicar
2310,ligar
2273,permitir
2255,prever
2236,conhecer
2218,tentar
2104,constituir
2067,contar
2058,dirigir
2021,continuar
2006,renunciar
1980,dedicar
1970,escolher
1929,procurar
1929,manifestar
1915,marcar
1896,instalar
1882,reeleger
1872,envolver
1848,visar
1823,chefiar
1822,provocar
1816,pedir
1809,destacar
1785,destinar
1769,armar
1759,assinar
1733,aceitar
1715,determinar
1708,garantir
1687,enviar
1634,comandar
1545,compor
1541,incluir
1541,impor
1540,definir
1535,impedir
1531,anunciar
1525,colocar
1518,sediar
1486,elaborar
1478,entrar
1467,cursar
1463,ver
1456,atingir
1453,dizer
1414,conceder
1411,atuou
1408,instituir
1407,depor
1398,criticar
1390,desenvolver
1387,instaurar
1386,sair
1385,bacharelar
1384,estudar
1363,denunciar
1350,acompanhar
1295,extinguir
1283,encerrar
1280,caráter
1271,resultar
1210,escrever
1194,investigar
1192,sofrer
1186,anistia
1179,divulgar
1171,transformar
1170,pretender
1168,vincular
1133,encaminhar
1121,pronunciar
1118,combater
1118,alcançar
1113,ameaçar
1096,opor
1083,caber
1080,tratar
1078,surgir
1072,retirar
1050,enfrentar
1033,convocar
1031,perder
1030,licenciar
1019,evitar
1008,solicitar
1008,exigir
999,recusar
983,aumentar
981,suceder
969,abandonar
966,assegurar
949,viajar
948,abrir
947,acessado
937,prestar
936,cassar
934,negar
920,utilizar
918,reduzir
914,vencer
912,coordenar
911,discutir
905,decretar
904,condenar
897,retomar
894,fixar
893,efetivado
893,confirmar
881,conquistar
878,mostrar
877,aposentar
874,cumprir
871,unir
871,dispor
865,desempenhar
860,ganhar
860,comprometer
858,preparar
857,mandar
856,alegar
854,atender
854,ampliar
838,apontar
822,mudar
810,colaborar
809,partir
807,reconhecer
806,sugerir
804,autorizar
800,terminar
800,resolver
799,encarregar
792,romper
787,implantar
787,completar
770,dessar
768,reassumir
767,buscar
764,atar
753,encabeçar
752,apurar
744,responder
744,deflagrar
735,admitir
732,julgar
723,editar
721,obrigar
717,estender
709,comparecer
708,conduzir
698,aliar
694,denominar
693,transmitir
692,referir
689,pertencer
685,gerar
684,construir
682,entregar
680,informar
680,equipar
680,desligar
679,basear
677,diplomar
676,oferecer
675,lutar
672,querer
672,contribuir
669,promulgar
668,alterar
656,conter
652,demitir
650,revelar
650,inaugurar
647,especializar
642,beneficiar
641,rejeitar
636,dividir
631,citar
630,fechar
625,aderir
622,atuar
621,firmar
620,controlar
616,proibir
615,desencadear
613,incorporar
612,derrubar
606,atribuir
603,negociar
595,canalizar
589,identificar
589,elevar
589,decorrer
588,articular
587,deter
582,adquirir
579,pôr
575,submeter
575,limitar
574,produzir
554,viver
547,faltar
547,causar
547,acumular
534,sustentar
530,caracterizar
526,reivindicar
524,prosseguir
520,funcionar
516,aplicar
514,atuando
513,visitar
513,associar
512,concordar
511,registrar
509,possuir
506,usar
505,entender
504,trazer
502,justificar
499,matricular
498,existir
492,eclodir
491,demonstrar
491,consolidar
490,intensificar
484,subordinar
483,exonerar
481,relacionar
470,suprimir
470,empenhar
470,abrigar
469,saber
468,agravar
467,esperar
464,preferir
464,fortalecer
459,aproximar
453,mobilizar
451,concentrar
450,exilar
449,estimular
448,preocupar
446,significar
446,favorecer
443,comunicar
439,suspender
439,distribuir
437,pressionar
437,desincompatibilizar
436,processar
434,analisar
421,intitular
420,interromper
419,reafirmar
419,governar
419,crescer
418,investir
417,sentar
417,regulamentar
416,vender
415,contratar
415,ajudar
414,orientar
413,restabelecer
413,operar
412,regressar
411,praticar
409,desejar
407,explicar
405,localizar
399,superar
398,contrariar
396,culminar
394,implementar
393,modificar
392,redigir
390,graduar
389,falar
388,optar
388,congregar
386,introduzir
386,financiar
386,concretizar
383,convencer
382,morrer
381,atacar
375,examinar
374,discordar
373,incumbir
371,emitir
370,remover
370,reforçar
368,recomendar
368,cogitar
366,aparecer
364,dominar
363,montar
363,general-de-brigada
363,comprar
363,argumentar
362,implicar
361,classificar
359,situar
359,prometer
355,privar
354,executar
352,aproveitar
351,possibilitar
351,acontecer
346,acrescentar
345,ressaltar
339,levantar
339,ferir
335,fornecer
335,conferir
334,intervir
334,anular
331,consistir
329,adotada
329,acentuar
327,ordenar
326,prorrogar
326,gastar
325,eliminar
324,formular
324,embarcar
322,proferir
322,convidar
320,punir
320,agir
320,acirrar
319,vetar
319,acelerar
316,residir
315,observar
314,sancionar
312,insistir
311,recorrer
311,posicionar
311,acreditar
310,mover
310,cometer
309,avaliar
308,baixar
307,precisar
306,pagar
303,parecer
301,facilitar
298,verificar
298,figurar
296,vice-almirante
295,forçar
295,contestar
294,reformar
293,incentivar
292,patrocinar
291,ceder
290,travar
289,dissolver
286,temer
286,deslocar
285,desistir
284,debater
280,responsabilizar
280,prejudicar
279,reagir
277,rebatizado
277,matar
276,noticiar
275,protestar
274,recuperar
269,empreender
269,depender
268,homologar
267,valer
267,enfatizar
265,engajar
263,expor
263,constar
262,lecionou
260,bem-sucedido
259,ler
259,atrair
258,sentir
257,qualificar
257,pregar
256,percorrer
256,liberar
255,preconizar
255,libertar
254,excluir
254,achar
253,comprovar
251,moderar
250,lecionar
250,advogar
247,lembrar
247,impetrar
247,abranger
245,ratificar
245,mencionar
242,destituir
241,restringir
241,diminuir
240,resistir
240,antecipar
240,adequar
239,supor
239,consultar
239,cobrar
238,pleitear
238,desaparecer
237,compreender
237,ausentar
236,viabilizar
236,corresponder
236,acatar
235,ouvir
235,datar
232,reconduzir
231,administrar
230,advertir
229,inspirar
229,explorar
228,invadir
228,durar
227,isolar
224,conclamar
223,irromper
222,interessar
222,cair
220,esclarecer
219,importar
218,cobrir
218,avançar
217,abster
216,proclamar
216,prender
216,disciplinar
216,absolver
215,traduzir
215,proceder
215,expressar
215,adotou
214,revogar
214,reiterar
214,atravessar
213,somar
212,renovar
212,motivar
212,contra-almirante
211,radicar
211,arquivar
210,reorganizar
208,discursar
207,recolher
206,suscitar
206,repetir
206,preservar
206,perceber
206,contrair
205,ultrapassar
205,questionar
205,fracassar
205,aglutinar
204,proporcionar
204,condicionar
204,adotar
203,alertar
202,recém-criado
201,veicular
201,reservar
201,juntar
200,interpretar
200,aguardar
198,solucionar
198,descobrir
195,frustrar
194,assistir
192,dispensar
191,privilegiar
191,acertar
190,enfraquecer
190,assassinar
188,relatar
187,melhorar
186,trocar
186,pensar
185,pesar
185,influenciar
185,entrever
185,encampar
185,adiar
184,lograr
184,fugir
183,variar
183,requerer
183,elogiar
182,cercar
182,aprofundar
181,depositar
180,converter
179,unificar
179,paralisar
179,estruturar
177,rever
177,reprimir
176,sublevar
176,consagrar
173,cruzar
172,propiciar
172,indiciar
170,assessorar
170,acarretar
169,separar
169,prevalecer
168,divergir
166,regular
166,devolver
166,adotado
166,adotadas
165,circular
164,dificultar
164,contornar
164,comentar
163,merecer
163,cunhar
161,lotar
160,prolongar
160,perseguir
159,imprimir
158,surpreender
158,respeitar
158,derivar
157,freqüentou
157,debelar
155,comissionar
154,empregar
154,acolher
152,reclamar
152,formalizar
152,coligar
152,alinhar
150,traçar
150,proteger
150,internar
150,absorver
149,vigorar
149,fiscalizar
149,confiar
148,outorgar
148,coincidir
148,centrar
148,centralizar
148,abalar
147,reformular
147,desvincular
146,marchar
146,generalizar
146,estagiar
146,correr
146,constatar
145,oficializar
145,estipular
145,apreender
143,evidenciar
143,desviar
143,cancelar
143,atrasar
142,neutralizar
141,inscrever
141,conservar
140,consumar
139,dotar
139,aconselhar
138,influir
138,assinalar
137,fundir
137,destruir
137,acometer
136,quebrar
136,desagradar
135,render
135,remunerar
135,precipitar
135,originar
134,despertar
133,sufocar
133,interferir
132,preencher
132,comemorar
132,auxiliar
131,barrar
130,tirar
130,expandir
130,enquadrar
130,anteceder
129,restaurar
129,homenagear
129,endossar
129,conceber
129,celebrar
128,obedecer
128,escapar
128,despedir
127,vedar
127,cuidar
127,conciliar
127,apreciar
126,restar
126,preterir
126,necessitar
125,tender
125,adaptar
124,recuar
124,bater
124,abordar
123,arrecadar
123,alimentar
121,postular
119,reverter
119,remeter
118,ocasionar
118,desembarcar
116,reintegrar
116,espalhar
115,refugiar
115,encouraçar
115,dossiê
114,desmentir
114,cessar
114,assentar
113,provar
113,morar
113,configurar
113,atuado
112,impugnar
112,cerrar
111,agrupar
110,rumar
109,salientar
109,preceder
109,desenrolar
109,comparar
109,bloquear
109,apressar
107,recair
107,gozar
107,combinar
107,apelar
106,reger
106,deliberar
106,compensar
105,tramitar
105,estimar
105,desconhecer
105,atuava
104,inviabilizar
104,inserir
104,competir
104,ascender
103,repassar
103,expedir
102,reabrir
102,abolir
101,privatizar
101,contemplar
101,bombardear
101,atestar
100,prestigiar
100,militar
100,diferenciar
100,custar
99,rebelar
99,pautar
99,ignorar
99,entrevistar
97,sustar
96,saudar
96,programar
96,descartar
96,corrigir
96,conspirar
95,parar
95,efetivada
94,recém-criada
94,herdar
94,gravar
94,delegar
94,contrapor
94,atenuar
93,esvaziar
92,ministrar
92,esquecer
92,difundir
92,cortar
92,capixaba
91,subir
91,sagrar
91,opinar
91,encarar
91,descrever
90,telegrafar
90,industrializar
90,exibir
90,doar
89,solidarizar
89,refutar
89,refinar
89,culpar
88,sobreviver
88,adiantar
87,esgotar
87,desgastar
86,sondar
86,agregar
85,experimentar
85,delinear
85,caminhar
85,avisar
84,repudiar
84,referendar
84,reestruturar
84,desfechar
83,suprir
83,requisitar
83,calcular
83,assalariar
82,satisfazer
82,retardar
82,liquidar
82,esboçar
81,frisar
81,exportar
81,desfrutar
80,penetrar
80,migrar
80,doutorar
79,virar
79,transportar
79,selar
79,estreitar
79,equilibrar
79,distinguir
79,agitar
78,suicidar
78,repercutir
78,recém-empossado
78,estacionar
78,encomendar
78,efetuadas
78,censurar
77,valorizar
77,inclinar
77,impossibilitar
76,exaltar
76,estrear
76,diversificar
76,cotar
76,confundir
76,averiguar
75,tumultuar
75,salvar
75,reproduzir
75,planejar
75,mentir
75,lecionando
75,esconder
75,efetuar
74,subsidiar
74,ressalvar
74,livrar
74,esbarrar
74,efetuada
74,desfazer
74,desarticular
74,confessar
74,aperfeiçoar
73,idealizar
72,transcorrer
72,incidir
72,amparar
71,reter
71,desapropriar
71,defrontar
71,compartilhar
71,adotando
70,repelir
70,movimentar
70,interligar
70,inocentar
70,expulsar
70,declinar
69,refletia
69,explodir
69,evoluir
68,vitimar
68,recompor
68,modernizar
68,lamentar
68,institucionalizar
68,impulsionar
68,forjar
68,consubstanciar
68,clinicar
67,regularizar
67,rechaçar
67,objetivando
67,fomentar
67,englobar
67,emprestar
67,distanciar
67,conversar
67,atuavam
66,resumir
66,legalizar
66,intimar
66,instruir
66,ensinar
66,custear
65,obstruir
65,esmagar
65,capitanear
65,aplaudir
65,agredir
64,reiniciar
64,frequentar
64,findar
64,dir
64,conviver
64,colher
64,alijar
63,reeditar
63,queixar
63,providenciar
63,poupar
63,persistir
63,incriminar
63,hesitar
63,gerir
63,congelar
63,bastar
63,avistar
62,violar
62,colegiado
61,predominar
61,incrementar
61,biografar
61,advir
60,trair
60,respaldar
60,polarizar
60,indeterminar
60,hostilizar
60,guardar
60,condecorar
60,captar
60,abater
59,supervisionar
59,potiguar
59,legislar
59,cooperar
59,conturbar
58,velar
58,recém-eleito
58,provir
58,notabilizar
58,infiltrar
58,descender
58,crer
58,atuaria
58,angariar
58,agradar
57,redefinir
57,indeferir
57,fundamentar
57,freqüentar
57,demorar
57,arregimentar
57,aprisionar
57,andar
56,totalizar
56,torturar
56,radicalizar
56,proscrever
56,induzir
56,facultar
56,desdobrar
56,apropriar
55,sensibilizar
55,minimizar
55,legitimar
55,incompatibilizar
55,habilitar
55,desentender
55,ajustar
55,afiliar
54,saldar
54,marginalizar
54,emergir
54,desrespeitar
54,complementar
54,certificar
54,bondar
53,recriar
53,intermediar
53,explicitar
53,anistiado
53,acrescer
52,versar
52,transcrever
52,girar
52,falhar
52,exceder
52,agraciar
52,aclamar
51,rebater
51,projetou
51,batizada
50,vivendi
50,prevenir
50,isentar
50,htm
50,complicar
50,aprender
49,remontar
49,nortear
49,multiplicar
49,invocar
49,fraudar
49,exortar
49,coibir
49,batizado
49,asilar
48,renegociar
48,perdurar
48,omitir
48,finalizar
48,fabricar
48,estabilizar
48,aventar
48,arcar
48,alistar
48,adotados
47,tardar
47,tado
47,notar
47,instar
47,efetivar
47,cultivar
46,superfaturada
46,restituir
46,recrutar
46,reaparecer
46,premiar
46,inverter
46,hospitalizar
46,dobrar
46,descentralizar
46,deferir
46,costumar
46,alugar
46,acenar
45,tocar
45,tecer
45,resgatar
45,reempossar
45,reajustar
45,perguntar
45,jogar
45,irritar
45,efetuado
45,detalhar
45,consumir
45,conglomerar
45,arrematar
45,aliviar
44,refletiu
44,pressupor
44,incitar
44,esforçar
44,enumerar
44,endereçar
44,ditar
44,deteriorar
44,desfiliar
44,der
44,deportar
43,sepultar
43,redundar
43,ponderar
43,narrar
43,minar
43,interceder
43,detectar
43,desmembrar
43,corretar
43,arrastar
42,simplificar
42,resguardar
42,reconquistar
42,prover
42,manufaturados
42,lenir
42,irradiar
42,expirar
42,equiparar
42,empastelar
42,dinamizar
42,cindir
42,atirar
42,aportar
41,sintetizar
41,ressurgir
41,recém-fundado
41,erguer
41,contabilizar
41,capitalizar
40,subscrever
40,racionalizar
40,perturbar
40,insurgir
40,infringir
40,indagar
40,exagerar
40,ensejar
40,conformar
40,carregar
40,calçar
40,brigadeiro-do-ar
40,banir
40,adoecer
39,sistematizar
39,secretariar
39,prescrever
39,enriquecer
39,engrossar
39,efetuou
39,dissuadir
39,consignar
39,conjugar
39,aparelhar
38,telefonar
38,sanear
38,relegar
38,reconciliar
38,pugnar
38,oscilar
38,manipular
38,interpor
38,ilustrar
38,efetuados
38,duplicar
38,desarmar
38,assolar
37,tanger
37,superfaturados
37,roubar
37,incendiar
37,exprimir
37,estourar
37,especular
37,errar
37,desafiar
37,creditar
37,chocar
37,atentar
37,apelidar
37,alçar
36,vingar
36,recrudescer
36,reconsiderar
36,prosperar
36,projetado
36,indispor
36,foragir
36,extrair
36,estampar
36,desconfiar
36,desalojar
36,apertar
36,animar
36,almejar
35,va
35,tencionar
35,suportar
35,superfaturadas
35,perfazer
35,impressionar
35,emanar
35,dispersar
35,confiscar
35,comportar
35,aquartelar
35,apoderar
35,ancorar
34,seqüestrado
34,sacrificar
34,povoar
34,medir
34,manobrar
34,interpelar
34,inflamar
34,emigrar
34,despontar
34,debilitar
34,confrontar
34,anistiados
33,tramar
33,sufragar
33,reincorporar
33,pacificar
33,oprimir
33,imaginar
33,gear
33,falir
33,ensaiar
33,disseminar
33,disparar
33,desestabilizar
33,desembocar
33,capturar
33,capacitar
33,atuaram
33,alternar
33,alarmar
33,agradecer
32,suspeitar
32,suplantar
32,rir
32,reconstruir
32,reaproximar
32,propugnar
32,naturalizar
32,lidar
32,inovar
32,especificar
32,desmantelar
32,decepcionar
32,confinar
32,comercializar
32,ciar
32,cercear
32,avolumar
32,assustar
32,amenizar
32,amadurecer
32,agilizar
31,vislumbrar
31,segurar
31,provão
31,planejada
31,mergulhar
31,insinuar
31,honrar
31,gover
31,enterrar
31,encobrir
31,demandar
31,convir
31,contrastar
31,apostar
31,apagar
31,aguçar
31,afinar
31,abortar
31,abastecer
30,reprovar
30,protelar
30,desmoralizar
30,descer
30,desbaratar
30,demover
30,demarcar
30,compatibilizar
30,colegiados
30,boicotar
30,atrelar
30,arrolar
29,uniformizar
29,subdividir
29,socorrer
29,sanar
29,queimar
29,propagar
29,pilar
29,objetivava
29,normalizar
29,inteirar
29,entusiasmar
29,efetivou
29,domiciliar
29,disfarçar
29,consentir
29,conflagrar
29,blindar
29,apregoar
29,abdicar
28,ultimar
28,ressentir
28,ressarcir
28,relutar
28,refletindo
28,prescindir
28,planejou
28,orçar
28,jantar
28,freqüentando
28,equivaler
28,encorajar
28,desmontar
28,corroborar
28,alvejar
28,aludir
27,secundar
27,rodar
27,relançar
27,ousar
27,obstar
27,incorrer
27,hospedar
27,gostar
27,flagrar
27,extremar
27,enaltecer
27,educar
27,discriminar
27,desvalorizar
27,desprestigiar
27,concitar
27,comer
27,carecer
27,arrendar
27,afetou
26,transitar
26,sofisticar
26,sindicalizar
26,revoltar
26,remodelar
26,protagonizar
26,plantar
26,planejava
26,partilhar
26,notificar
26,nacionalizar
26,marechal-do-ar
26,focalizar
26,desocupar
26,desferir
26,descontar
26,desautorizar
26,desaconselhar
26,clamar
26,apaziguar
26,alfabetizar
25,zelar
25,tenente-brigadeiro-do-ar
25,reviver
25,repousar
25,popularizar
25,malograr
25,erradicar
25,desiludir
25,descumprir
25,convergir
25,contrabalançar
25,conferenciar
25,alienar
25,afetar
25,acordar
25,acomodar
24,tolerar
24,simpatizar
24,retratar
24,relembrar
24,realçar
24,quitar
24,pedrar
24,pavimentar
24,ofender
24,malsucedido
24,interditar
24,imputar
24,improvisar
24,hipotecar
24,eximir
24,equacionar
24,detonar
24,conceituar
24,colar
24,cantar
24,antitruste
24,afazer
23,tra
23,reatar
23,prenunciar
23,indignar
23,harmonizar
23,falsificar
23,diluir
23,deparar
23,cansar
23,calcar
23,aspirar
23,aprimorar
23,alastrar
22,transplantar
22,taxar
22,surtir
22,sobrar
22,revigorar
22,recordar
22,readmitir
22,projetar
22,presenciar
22,monopolizar
22,jurar
22,intimidar
22,inibir
22,imobilizar
22,federalizar
22,espancar
22,enunciar
22,disponibilizar
22,constranger
22,assemelhar
22,amar
22,afetado
22,adotasse
22,adicionar
22,acampar
21,transcender
21,tar
21,subverter
21,sobrepor
21,selecionados
21,retrucar
21,recém-fundada
21,priorizou
21,interceptar
21,habitar
21,fundear
21,flagelar
21,empatar
21,documentar
21,desorganizar
21,desobedecer
21,desenhar
21,depredar
21,decrescer
21,cristalizar
21,couraçar
21,convulsionar
21,burlar
21,anotar
21,adotaram
21,acobertar
21,acalmar
21,abafar
20,vigiar
20,urbanizar
20,treinar
20,tachar
20,superintender
20,subsecretariar
20,sublinhar
20,sobressair
20,ruir
20,revitalizar
20,refor
20,refletiam
20,recear
20,reavivar
20,protocolou
20,progredir
20,nutrir
20,invalidar
20,franquear
20,externar
20,empolgar
20,discorrer
20,dirimir
20,desobrigar
20,desencorajar
20,deputar
20,cifrar
20,bispo-auxiliar
20,atrapalhar
20,apossar
20,alargar
20,adotavam
20,abaixo-assinado
19,tutelar
19,triunfar
19,testar
19,subsistir
19,subornar
19,sinalizar
19,secr
19,sacar
19,revestir
19,reorientar
19,refletir
19,refazer
19,redobrar
19,recomeçar
19,readquirir
19,piorar
19,pesquisar
19,misturar
19,mediar
19,furtar
19,expurgar
19,encarnar
19,despachar
19,desfilar
19,desaprovar
19,cumprimentar
19,controverter
19,calar
19,avalizar
19,arrefecer
19,armazenar
19,antever
19,adir
18,ventilar
18,triplicar
18,transigir
18,tados
18,sequestrar
18,rezar
18,reintroduzir
18,reingressou
18,reaver
18,portar
18,persuadir
18,pegar
18,infligir
18,extrapolar
18,evocar
18,encarcerar
18,embutir
18,divorciar
18,desertar
18,delimitar
18,concursado
18,colegiada
18,capitular
18,atua
18,arriscar
18,apadrinhar
18,ajuizar
18,adotassem
17,vaiar
17,tou
17,tarar
17,simbolizar
17,recolocar
17,reagrupar
17,munir
17,leiloar
17,lecionava
17,lecionado
17,inspecionar
17,flexibilizar
17,exacerbar
17,evadir
17,esquivar
17,escoltar
17,endividar
17,encetar
17,desqualificar
17,desprezar
17,desconsiderar
17,cosipar
17,circunscrever
17,atuasse
17,atropelar
17,amotinar
17,afetados
17,adotava
17,acalentar
17,abraçar
16,transpor
16,tam
16,sonhar
16,saquear
16,saltar
16,revisar
16,retransmitir
16,recém-falecido
16,reacender
16,priorizar
16,presumir
16,pormenorizar
16,pairar
16,onerar
16,multar
16,mortem
16,moralizar
16,major-brigadeiro-do-ar
16,louvar
16,informatizar
16,granjear
16,frear
16,fragmentar
16,feve
16,emendar
16,edificar
16,dormir
16,diferir
16,dialogar
16,desvendar
16,desacreditar
16,coroar
16,concursados
16,computar
16,colidir
16,auferir
16,atracar
16,arrancar
16,afetaram
16,acionou
16,acionar
15,torpedear
15,testemunhar
15,sumir
15,salvaguardar
15,revezar
15,recém-nomeado
15,recém-formado
15,rebaixar
15,prefixar
15,politicar
15,pintar
15,padronizar
15,ocultar
15,obstinar
15,liar
15,ja
15,inquirir
15,indenizar
15,gerenciar
15,empobrecer
15,emperrar
15,dissociar
15,diagnosticar
15,desinteressar
15,descasar
15,descaracterizar
15,demolir
15,deduzir
15,compactuar
15,civilizar
15,ceu
15,castigar
15,bem-sucedidas
15,babaçu
15,ater
15,anexar
15,afetavam
14,voar
14,valorar
14,tranqüilizar
14,tombar
14,sortear
14,solapar
14,sabotar
14,repartir
14,reinvestir
14,reinar
14,recompensar
14,pou
14,politizar
14,perpetuar
14,pender
14,oficiar
14,minorar
14,ju
14,irar
14,impregnar
14,guarnecer
14,fiar
14,feder
14,expropriar
14,estremecer
14,engendrar
14,empunhar
14,desmobilizar
14,desmascarar
14,corporificar
14,congratular
14,confidenciar
14,concunhado
14,concernir
14,colorir
14,coagir
14,beber
14,atualizar
14,assimilar
14,aliciar
14,alar
14,afetava
14,afetadas
13,viciar
13,vam
13,truncar
13,transparecer
13,trancar
13,sujeitar
13,subvencionar
13,solidificar
13,sintonizar
13,simular
13,silenciar
13,seriar
13,revalidar
13,retrair
13,repreender
13,reportar
13,repensar
13,reerguer
13,reativar
13,pulverizar
13,prontificar
13,postergar
13,perdoar
13,penalizar
13,patentear
13,ostentar
13,mirar
13,metralhar
13,materializar
13,lesar
13,legar
13,lecionaria
13,irrigar
13,ironizar
13,inundar
13,guiar
13,fotografar
13,fortificar
13,folgar
13,focar
13,exata
13,estancar
13,enfeixar
13,emancipar
13,efetuando
13,economizar
13,dilatar
13,desenfrear
13,desanimar
13,corromper
13,correlatar
13,coadunar
13,carrear
13,barganhar
13,assediar
13,arruinar
13,aplacar
13,aflorar
13,acorrer
13,abrandar
12,vestir
12,validar
12,usufruir
12,urgir
12,trilhar
12,tabelar
12,sobrevir
12,sitiar
12,sacudir
12,rou
12,revidar
12,retroceder
12,ressuscitar
12,renascer
12,reequilibrar
12,reconstituir
12,rasgar
12,propalar
12,primar
12,permear
12,parcelar
12,negligenciar
12,modular
12,lavrar
12,insuflar
12,instigar
12,galvanizar
12,fuzilar
12,exemplificar
12,espelhar
12,entear
12,enganar
12,endurecer
12,encar
12,emboscar
