02599114-a	Aberdonian	adj.pert	nil	08892186-n	Aberdeen	noun.location	City@	
03078832-a	Kurdish	adj.pert	nil	09038990-n	Kurdistan	noun.location	GeographicArea@	
03079151-a	Kuwaiti	adj.pert	Nation@	08929243-n	Kuwait	noun.location	Kuwait=	
03078975-a	Kuwaiti	adj.pert	City@	08929555-n	Kuwait	noun.location	City@	
02963272-a	Kyrgyzstani	adj.pert	nil	09020440-n	Kyrgyzstan	noun.location	Kyrgyzstan=	
03079293-a	Lancastrian	adj.pert	City@	08873269-n	Lancaster	noun.location	City@	
03079627-a	Laotian	adj.pert	Nation@	08956760-n	Laos	noun.location	Laos=	
03080238-a	Latin	adj.pert	GeopoliticalArea@	08806735-n	Latium	noun.location	LandArea@	
02754995-a	Latin-American	adj.pert	LandArea@	09022831-n	Latin_America	noun.location	LandArea@	
02904780-a	latitudinal	adj.pert	LengthMeasure+	08595531-n	latitude	noun.location	PlaneAngleMeasure+	x
02962818-a	Latvian	adj.pert	Nation@	09013074-n	Latvia	noun.location	Latvia=	
03080619-a	Lebanese	adj.pert	Nation@	08957381-n	Lebanon	noun.location	Lebanon=	
03080862-a	Levantine	adj.pert	LandArea@	08915159-n	Levant	noun.location	LandArea@	
03081006-a	Liberian	adj.pert	Nation@	08959254-n	Liberia	noun.location	Liberia=	
03081160-a	Libyan	adj.pert	Nation@	08959683-n	Libya	noun.location	Libya=	
03081328-a	Liechtensteiner	adj.pert	Nation@	08960548-n	Liechtenstein	noun.location	Liechtenstein=	
02962961-a	Lithuanian	adj.pert	Nation@	09013830-n	Lithuania	noun.location	Lithuania=	
02888659-a	littoral	adj.pert	LandArea+	08596076-n	littoral	noun.location	LandArea+	x
03081813-a	Liverpudlian	adj.pert	City@	08877382-n	Liverpool	noun.location	PortCity@	
02756346-a	local	adj.pert	Local=	08641113-n	locality	noun.location	Neighborhood+	x
02830345-a	longitudinal	adj.pert	LengthMeasure+	08596668-n	longitude	noun.location	Region+	x
02958844-a	Lusitanian	adj.pert	LandArea@	09166304-n	Lusitania	noun.location	LandArea@	
02960832-a	Luxembourgian	adj.pert	Nation@	08960987-n	Luxembourg	noun.location	Luxembourg=	
03082125-a	Luxemburger	adj.pert	City@	08961402-n	Luxemburg	noun.location	City@	
03081986-a	Luxemburger	adj.pert	Nation@	08960987-n	Luxemburg	noun.location	Luxembourg=	
03082253-a	Macedonian	adj.pert	GeopoliticalArea@	08961630-n	Macedonia	noun.location	Macedonia=	
03082589-a	Madagascan	adj.pert	Island@	08962187-n	Madagascar	noun.location	Madagascar=	
03082875-a	Malawian	adj.pert	Nation@	08962610-n	Malawi	noun.location	Malawi=	
03083417-a	Malayan	adj.pert	Nation@	08963369-n	Malaya	noun.location	Malaysia=	
03083417-a	Malaysian	adj.pert	Nation@	08963369-n	Malaysia	noun.location	Malaysia=	
03083678-a	Malian	adj.pert	Nation@	08965598-n	Mali	noun.location	Mali=	
03083842-a	Maltese	adj.pert	Nation@	08966408-n	Malta	noun.location	Malta=	
03083842-a	Maltese	adj.pert	Nation@	08966239-n	Malta	noun.location	Island@	
02969060-a	Manchurian	adj.pert	GeopoliticalArea@	08722844-n	Manchuria	noun.location	LandArea@	
03084196-a	Mancunian	adj.pert	City@	08876975-n	Manchester	noun.location	ManchesterUnitedKingdom=	
03084548-a	Manx	adj.pert	Island@	08887716-n	Man	noun.location	Island@	
03024420-a	Maroc	adj.pert	Nation@	08969291-n	Morocco	noun.location	Morocco=	
03084759-a	Mauritanian	adj.pert	Nation@	08967484-n	Mauritius	noun.location	Mauritius=	
03084759-a	Mauritanian	adj.pert	Nation@	08967329-n	Mauritius	noun.location	Island@	
03084759-a	Mauritian	adj.pert	Nation@	08967484-n	Mauritius	noun.location	Mauritius=	
03084759-a	Mauritian	adj.pert	Nation@	08967329-n	Mauritius	noun.location	Island@	
02863959-a	Melanesian	adj.pert	nil	08836630-n	Melanesia	noun.location	LandArea@	
02763824-a	meridional	adj.pert	GeographicArea+	08598823-n	meridian	noun.location	Region+	x
03026902-a	Mexican	adj.pert	Nation@	08740875-n	Mexico	noun.location	Mexico=	
02626379-a	Middle_Eastern	adj.pert	nil	08791167-n	Middle_East	noun.location	LandArea@	
02970576-a	Milanese	adj.pert	City@	08809165-n	Milan	noun.location	MilanItaly=	
02963128-a	Moldovan	adj.pert	nil	09014586-n	Moldova	noun.location	Moldova=	
02978155-a	Monacan	adj.pert	Nation@	08967868-n	Monaco	noun.location	Monaco=	
02978155-a	Monegasque	adj.pert	Nation@	08967868-n	Monaco	noun.location	Monaco=	
03087088-a	Mongol	adj.pert	LandArea@	08968677-n	Mongolia	noun.location	LandArea@	
03087424-a	Mongolian	adj.pert	Nation@	08968879-n	Mongolia	noun.location	Mongolia=	
03087088-a	Mongolian	adj.pert	LandArea@	08968677-n	Mongolia	noun.location	LandArea@	
03087685-a	Mongoloid	adj.pert	EthnicGroup@	08968677-n	Mongolia	noun.location	LandArea@	
03040635-a	Moravian	adj.pert	nil	08758679-n	Moravia	noun.location	GeographicArea@	
03024420-a	Moroccan	adj.pert	Nation@	08969291-n	Morocco	noun.location	Morocco=	
03088558-a	Mozambican	adj.pert	Nation@	08971025-n	Mozambique	noun.location	Mozambique=	
03016857-a	Mycenaean	adj.pert	EthnicGroup@	08787049-n	Mycenae	noun.location	City@	
03088838-a	Namibian	adj.pert	Nation@	08699654-n	Namibia	noun.location	Namibia=	
03088968-a	Nauruan	adj.pert	Nation@	08841483-n	Nauru	noun.location	Island@	
02767872-a	Nazarene	adj.pert	nil	08794193-n	Nazareth	noun.location	City@	
02970442-a	Neapolitan	adj.pert	City@	08805565-n	Naples	noun.location	City@	
02971839-a	Nepalese	adj.pert	Nation@	08906374-n	Nepal	noun.location	Nepal=	
02971839-a	Nepali	adj.pert	Nation@	08906374-n	Nepal	noun.location	Nepal=	
02768740-a	New_Caledonian	adj.pert	nil	08844108-n	New_Caledonia	noun.location	Island@	
03131480-a	New_Zealander	adj.pert	Nation@	08971914-n	New_Zealand	noun.location	LandArea@	
03090782-a	Nicaean	adj.pert	nil	08504151-n	Nicaea	noun.location	City@	
03090939-a	Nicaraguan	adj.pert	Nation@	08738820-n	Nicaragua	noun.location	Nicaragua=	
03090782-a	Nicene	adj.pert	nil	08504151-n	Nicaea	noun.location	City@	
03091307-a	Nigerian	adj.pert	Nation@	08973776-n	Nigeria	noun.location	Nigeria=	
03092527-a	Nordic	adj.pert	LandArea@	08760393-n	northern_Europe	noun.location	LandArea@	
03092958-a	Norman	adj.pert	StateOrProvince@	08944561-n	Normandy	noun.location	StateOrProvince@	
02959912-a	Norse	adj.pert	Nation@	08764107-n	Norway	noun.location	Norway=	
02996373-a	North_African	adj.pert	nil	09178141-n	North_Africa	noun.location	GeographicArea@	
02967990-a	North_Korean	adj.pert	Nation@	08955082-n	North_Korea	noun.location	NorthKorea=	
02769692-a	North_Vietnamese	adj.pert	nil	09163584-n	North_Vietnam	noun.location	Nation@	
02959912-a	Norwegian	adj.pert	Nation@	08764107-n	Norway	noun.location	Norway=	
02770229-a	Numidian	adj.pert	nil	08707710-n	Numidia	noun.location	GeopoliticalArea@	
03093379-a	Olympian	adj.pert	LandArea@	08790953-n	Olympia	noun.location	LandArea@	
03093379-a	Olympic	adj.pert	LandArea@	08790953-n	Olympia	noun.location	LandArea@	
03093551-a	Omani	adj.pert	Nation@	08975106-n	Oman	noun.location	Oman=	
02979285-a	orbital	adj.pert	Motion+	08612049-n	orbit	noun.location	Transitway+	x
02970241-a	Ottoman	adj.pert	nil	09038597-n	Ottoman_Empire	noun.location	GeopoliticalArea@	
03095372-a	outdoor	adj.pert	GeographicArea+	08613733-n	outdoors	noun.location	Outdoors+	x
03095588-a	Oxonian	adj.pert	City@	08877807-n	Oxford	noun.location	City+	
03095964-a	Pakistani	adj.pert	Nation@	08975902-n	Pakistan	noun.location	Pakistan=	
02974615-a	Palestinian	adj.pert	GeopoliticalArea@	08798771-n	Palestine	noun.location	LandArea@	
02966482-a	Panamanian	adj.pert	Nation@	08739206-n	Panama	noun.location	Panama=	
03096269-a	Papuan	adj.pert	EthnicGroup@	08844923-n	Papua	noun.location	Island@	
02967179-a	Paraguayan	adj.pert	Nation@	08978343-n	Paraguay	noun.location	Paraguay=	
03023449-a	Parisian	adj.pert	City@	08932568-n	Paris	noun.location	ParisFrance=	
02871695-a	parochial	adj.pert	ReligiousOrganization+	08615001-n	parish	noun.location	GeopoliticalArea+	x
03096931-a	Parthian	adj.pert	Nation@	08978821-n	Parthia	noun.location	Nation@	
02879947-a	Peloponnesian	adj.pert	GeographicArea@	08790495-n	Peloponnesus	noun.location	LandArea@	
02966154-a	Peruvian	adj.pert	Nation@	08979054-n	Peru	noun.location	Peru=	
03066180-a	Philippine	adj.pert	Nation@	08981244-n	Philippines	noun.location	Philippines=	
03099392-a	Philistine	adj.pert	nil	08799706-n	Philistia	noun.location	GeographicArea@	
02776931-a	Phoenician	adj.pert	nil	08919693-n	Phoenicia	noun.location	Nation@	
03143374-a	point-of-sale	adj.pert	Selling+	08620061-n	point	noun.location	Region+	x
02838005-a	polar	adj.pert	PositionalAttribute+	08620881-n	pole	noun.location	GeographicArea+	x
02961258-a	Polish	adj.pert	Nation@	08982587-n	Poland	noun.location	Poland=	
02961396-a	Polynesian	adj.pert	nil	08841667-n	Polynesia	noun.location	LandArea@	
02959007-a	Portuguese	adj.pert	Nation@	08984788-n	Portugal	noun.location	Portugal=	
02782715-a	positional	adj.pert	PositionalAttribute=	08621598-n	position	noun.location	Entity+	x
03102723-a	prefectural	adj.pert	GeopoliticalArea+	08626947-n	prefecture	noun.location	GeopoliticalArea+	x
02927944-a	pro-American	adj.pert	nil	09044862-n	America	noun.location	UnitedStates=	x
02761831-a	provencal	adj.pert	nil	08944960-n	Provence	noun.location	StateOrProvince@	
02785874-a	provincial	adj.pert	StateOrProvince+	08654360-n	province	noun.location	StateOrProvince=	x
03104149-a	Prussian	adj.pert	GeopoliticalArea@	08775784-n	Prussia	noun.location	Nation@	
03107596-a	Qatari	adj.pert	Nation@	08986905-n	Qatar	noun.location	Qatar=	
02977320-a	Quebecois	adj.pert	nil	08829071-n	Quebec	noun.location	StateOrProvince@	
02871858-a	regional	adj.pert	located+	08630985-n	region	noun.location	GeographicArea+	x
02788779-a	Rhodesian	adj.pert	nil	09167101-n	Rhodesia	noun.location	Zimbabwe=	
03112046-a	romaic	adj.pert	Nation@	08780881-n	Greece	noun.location	Greece=	
02921325-a	Roman	adj.pert	City@	08806897-n	Rome	noun.location	City@	
02962272-a	Romanian	adj.pert	Nation@	08813978-n	Romania	noun.location	Romania=	
02962272-a	Roumanian	adj.pert	Nation@	08813978-n	Romania	noun.location	Romania=	
03112486-a	Ruandan	adj.pert	Nation@	08815046-n	Rwanda	noun.location	Rwanda=	
02962272-a	Rumanian	adj.pert	Nation@	08813978-n	Romania	noun.location	Romania=	
02790726-a	rural	adj.pert	Rural=	08644722-n	country	noun.location	GeographicArea+	x
02957276-a	Russian	adj.pert	Russia=	09003284-n	Russia	noun.location	Nation@	
03112486-a	Rwandan	adj.pert	Nation@	08815046-n	Rwanda	noun.location	Rwanda=	
03112615-a	Sabahan	adj.pert	GeographicArea@	08964288-n	Sabah	noun.location	LandArea@	
02791735-a	Saharan	adj.pert	nil	09172283-n	Sahara	noun.location	LandArea@	
02969375-a	Salvadoran	adj.pert	Nation@	08738272-n	El_Salvador	noun.location	ElSalvador=	
02969375-a	Salvadorean	adj.pert	Nation@	08738272-n	El_Salvador	noun.location	ElSalvador=	
03113404-a	Samoan	adj.pert	GeographicArea@	08991491-n	Samoa	noun.location	Samoa=	
03113562-a	San_Marinese	adj.pert	Nation@	08992181-n	San_Marino	noun.location	SanMarino=	
03113705-a	Sarawakian	adj.pert	GeographicArea@	08964474-n	Sarawak	noun.location	LandArea@	
03025403-a	Sardinian	adj.pert	Island@	08810786-n	Sardinia	noun.location	LandArea@	
03114139-a	Saudi	adj.pert	Nation@	08993288-n	Saudi_Arabia	noun.location	SaudiArabia=	
03114139-a	Saudi-Arabian	adj.pert	Nation@	08993288-n	Saudi_Arabia	noun.location	SaudiArabia=	
02960130-a	Scandinavian	adj.pert	LandArea@	08760510-n	Scandinavia	noun.location	LandArea@	
03024647-a	Scotch	adj.pert	GeopoliticalArea@	08890097-n	Scotland	noun.location	Nation@	
03024647-a	Scots	adj.pert	GeopoliticalArea@	08890097-n	Scotland	noun.location	Nation@	
03024647-a	Scottish	adj.pert	GeopoliticalArea@	08890097-n	Scotland	noun.location	Nation@	
02943771-a	sectional	adj.pert	part+	08648153-n	section	noun.location	Region+	x
03116043-a	Senegalese	adj.pert	Nation@	08995862-n	Senegal	noun.location	Senegal=	
02963942-a	Serbian	adj.pert	GeopoliticalArea@	08816969-n	Serbia	noun.location	LandArea@	
03116517-a	Seychellois	adj.pert	LandArea@	08996483-n	Seychelles	noun.location	Seychelles=	
03116651-a	Siamese	adj.pert	Nation@	09036452-n	Siam	noun.location	Thailand=	
03117272-a	Siberian	adj.pert	GeographicArea@	09005712-n	Siberia	noun.location	LandArea@	
02959224-a	Sicilian	adj.pert	LandArea@	08811215-n	Sicily	noun.location	LandArea@	
03117503-a	Sierra_Leonean	adj.pert	nil	08996871-n	Sierra_Leone	noun.location	SierraLeone=	
03117835-a	Singaporean	adj.pert	Nation@	08997487-n	Singapore	noun.location	Singapore=	
03117835-a	Singaporean	adj.pert	Nation@	08997310-n	Singapore	noun.location	Island@	
03117653-a	Singaporean	adj.pert	City@	08997801-n	Singapore	noun.location	City@	
02964482-a	Slovakian	adj.pert	nil	08759013-n	Slovakia	noun.location	Slovakia=	
02964291-a	Slovenian	adj.pert	GeopoliticalArea@	08818444-n	Slovenia	noun.location	Slovenia=	
03119182-a	Somali	adj.pert	Nation@	08998560-n	Somalia	noun.location	Somalia=	
03119182-a	Somalian	adj.pert	Nation@	08998560-n	Somalia	noun.location	Somalia=	
02928926-a	South_African	adj.pert	nil	08999482-n	South_Africa	noun.location	SouthAfrica=	
02968166-a	South_Korean	adj.pert	Nation@	08955626-n	South_Korea	noun.location	SouthKorea=	
02959406-a	Soviet	adj.pert	Nation@	09003284-n	Soviet_Union	noun.location	Nation@	
02958576-a	Spanish	adj.pert	Nation@	09023321-n	Spain	noun.location	Spain=	
02972690-a	Spartan	adj.pert	City@	08787240-n	Sparta	noun.location	City@	
03118413-a	Sri_Lankan	adj.pert	Nation@	08718962-n	Ceylon	noun.location	Island@	
02804777-a	sub-Saharan	adj.pert	nil	09172283-n	Sahara	noun.location	LandArea@	
02804139-a	subarctic	adj.pert	GeographicArea+	08496798-n	Arctic_Circle	noun.location	Region+	x
02979443-a	suborbital	adj.pert	Motion+	08612049-n	orbit	noun.location	Transitway+	x
02929216-a	subtropic	adj.pert	GeographicArea+	08674344-n	subtropics	noun.location	GeographicArea+	x
02929216-a	subtropical	adj.pert	GeographicArea+	08674344-n	subtropics	noun.location	GeographicArea+	x
02804590-a	suburban	adj.pert	Suburban=	08554440-n	suburb	noun.location	Suburban+	x
03121212-a	Sudanese	adj.pert	Nation@	09029457-n	Sudan	noun.location	Sudan=	
03121573-a	Sumatran	adj.pert	Island@	08908954-n	Sumatra	noun.location	Island@	
02805331-a	Sumerian	adj.pert	GeopoliticalArea@	08918248-n	Sumer	noun.location	LandArea@	
02805490-a	superficial	adj.pert	superficialPart+	08660339-n	surface	noun.location	Region+	x
03121723-a	Swazi	adj.pert	Nation@	09031233-n	Swaziland	noun.location	Swaziland=	
02959720-a	Swedish	adj.pert	Nation@	08765890-n	Sweden	noun.location	Sweden=	
02960975-a	Swiss	adj.pert	Nation@	09031653-n	Switzerland	noun.location	Switzerland=	
03016519-a	Syrian	adj.pert	Nation@	09033333-n	Syria	noun.location	Syria=	
03122221-a	Tahitian	adj.pert	Island@	08989941-n	Tahiti	noun.location	Island@	
03116651-a	Tai	adj.pert	Nation@	09036452-n	Thailand	noun.location	Thailand=	
03122400-a	Taiwanese	adj.pert	Nation@	08730550-n	Taiwan	noun.location	GeopoliticalArea@	
02963404-a	Tajikistani	adj.pert	nil	09020961-n	Tajikistan	noun.location	Tajikistan=	
03123013-a	Tanzanian	adj.pert	Nation@	09034550-n	Tanzania	noun.location	Tanzania=	
02809010-a	Tasmanian	adj.pert	Island@	08834123-n	Tasmania	noun.location	StateOrProvince@	
02812482-a	territorial	adj.pert	GeopoliticalArea+	08552138-n	territory	noun.location	LandArea+	x
03124392-a	Texan	adj.pert	StateOrProvince@	09141526-n	Texas	noun.location	Texas=	
03116651-a	Thai	adj.pert	Nation@	09036452-n	Thailand	noun.location	Thailand=	
02813437-a	Theban	adj.pert	nil	08789076-n	Thebes	noun.location	City@	
02813557-a	Theban	adj.pert	nil	08899776-n	Thebes	noun.location	City@	
02972821-a	Thracian	adj.pert	nil	08915784-n	Thrace	noun.location	LandArea@	
02965696-a	Tibetan	adj.pert	GeopoliticalArea@	08906952-n	Tibet	noun.location	Nation@	
02815635-a	Timorese	adj.pert	nil	08908739-n	Timor	noun.location	Island@	
03125370-a	Tobagonian	adj.pert	Island@	08756052-n	Tobago	noun.location	Island@	
03125505-a	Togolese	adj.pert	Nation@	08759986-n	Togo	noun.location	Togo=	
03125643-a	Tongan	adj.pert	Nation@	09037133-n	Tonga	noun.location	Tonga=	
02838470-a	transpolar	adj.pert	PositionalAttribute+	08620881-n	pole	noun.location	GeographicArea+	x
03126175-a	Trinidadian	adj.pert	Island@	08755852-n	Trinidad	noun.location	Island@	
03126638-a	Trojan	adj.pert	City@	08788887-n	Troy	noun.location	City@	
02929500-a	tropical	adj.pert	nil	08675145-n	tropic	noun.location	Region+	x
03127197-a	Tunisian	adj.pert	City@	09037838-n	Tunis	noun.location	City@	
03127030-a	Tunisian	adj.pert	Nation@	09037394-n	Tunisia	noun.location	Tunisia=	
03023852-a	Turkish	adj.pert	Nation@	09039411-n	Turkey	noun.location	Turkey=	
02963535-a	Turkmen	adj.pert	nil	09021503-n	Turkmenistan	noun.location	Turkmenistan=	
02970689-a	Tuscan	adj.pert	LandArea@	08811982-n	Tuscany	noun.location	LandArea@	
02971007-a	Tyrolean	adj.pert	LandArea@	08846135-n	Tyrol	noun.location	StateOrProvince@	
02971007-a	Tyrolese	adj.pert	LandArea@	08846135-n	Tyrol	noun.location	StateOrProvince@	
03127583-a	Ugandan	adj.pert	Nation@	09043052-n	Uganda	noun.location	Uganda=	
02963665-a	Ukrainian	adj.pert	nil	09014979-n	Ukraine	noun.location	Ukraine=	
02821071-a	urban	adj.pert	Urban=	08524735-n	city	noun.location	City=	x
02967333-a	Uruguayan	adj.pert	Nation@	09160295-n	Uruguay	noun.location	Uruguay=	
02963810-a	Uzbekistani	adj.pert	nil	09022265-n	Uzbekistan	noun.location	Uzbekistan=	
02970820-a	Venetian	adj.pert	City@	08813264-n	Venice	noun.location	PortCity@	
02966656-a	Venezuelan	adj.pert	Nation@	09161803-n	Venezuela	noun.location	Venezuela=	
02871957-a	vicinal	adj.pert	GeographicArea+	08641113-n	vicinity	noun.location	Neighborhood+	x
02971192-a	Viennese	adj.pert	City@	08846324-n	Vienna	noun.location	City@	
03129222-a	Vietnamese	adj.pert	EthnicGroup@	09163192-n	Vietnam	noun.location	Vietnam=	
03037093-a	Washingtonian	adj.pert	StateOrProvince@	09152944-n	Washington	noun.location	Washington=	
03037236-a	Washingtonian	adj.pert	City@	09070793-n	Washington	noun.location	WashingtonDC=	
03130073-a	Welsh	adj.pert	GeopoliticalArea@	08894456-n	Wales	noun.location	Nation@	
03042249-a	West_African	adj.pert	nil	09178310-n	West_Africa	noun.location	GeographicArea@	
03130962-a	Yemeni	adj.pert	Nation@	09164561-n	Yemen	noun.location	Yemen=	
02962013-a	Yugoslav	adj.pert	Nation@	08816236-n	Yugoslavia	noun.location	SerbiaAndMontenegro=	
02962013-a	Yugoslavian	adj.pert	Nation@	08816236-n	Yugoslavia	noun.location	SerbiaAndMontenegro=	
03131116-a	Zairean	adj.pert	Nation@	08734385-n	Zaire	noun.location	DemocraticRepublicOfTheCongo=	
03131116-a	Zairese	adj.pert	Nation@	08734385-n	Zaire	noun.location	DemocraticRepublicOfTheCongo=	
03131331-a	Zambian	adj.pert	Nation@	09165613-n	Zambia	noun.location	Zambia=	
03131633-a	zenithal	adj.pert	PositionalAttribute+	08684769-n	zenith	noun.location	Region+	
03131750-a	Zimbabwean	adj.pert	Nation@	09167101-n	Zimbabwe	noun.location	Zimbabwe=	
03132560-a	zodiacal	adj.pert	AstronomicalBody+	08685188-n	zodiac	noun.location	Region@	x
